;cluster;functions;complexity;ncloc;duplicated_lines;count
src/main/java/net/sf/jabref/logic/formatter/bibtexfields/UnitsToLatexFormatter.java;1;1.5275000000000003;0.8275000000000002;28.49;15.39;20.0
src/main/java/net/sf/jabref/logic/openoffice/StyleLoader.java;1;0.41;1.96;35.489999999999995;0.0;10.0
src/main/java/net/sf/jabref/logic/formatter/bibtexfields/NormalizeDateFormatter.java;1;3.8181818181818183;3.8181818181818183;74.99173553719007;0.0;11.0
src/main/java/net/sf/jabref/logic/formatter/bibtexfields/NormalizePagesFormatter.java;3;4.426303854875282;3.2970521541950104;113.32426303854875;532.8072562358278;21.0
src/main/java/net/sf/jabref/gui/undo/UndoableRemoveString.java;1;0.0;0.0;13.280276816608998;28.027681660899667;17.0
src/main/java/net/sf/jabref/gui/undo/UndoableRemoveEntry.java;1;0.0;0.0;0.5625;2.21484375;16.0
src/main/java/net/sf/jabref/logic/formatter/casechanger/ProtectTermsFormatter.java;1;0.7257617728531854;1.7229916897506925;19.8781163434903;34.0;19.0
src/main/java/net/sf/jabref/gui/undo/UndoablePreambleChange.java;1;0.0;0.0;3.1005917159763325;28.213017751479295;13.0
src/main/java/net/sf/jabref/gui/undo/CountingUndoManager.java;1;0.0;0.0;0.984375;0.0;8.0
src/main/java/net/sf/jabref/logic/formatter/bibtexfields/LatexCleanupFormatter.java;1;0.8888888888888888;0.8888888888888888;19.222222222222218;0.0;6.0
src/main/java/net/sf/jabref/logic/formatter/bibtexfields/NormalizeMonthFormatter.java;1;0.984375;0.984375;25.25;0.0;8.0
src/main/java/net/sf/jabref/logic/layout/format/RisAuthors.java;1;0.0;0.0;2.0987654320987645;0.0;9.0
src/main/java/net/sf/jabref/logic/layout/format/RisKeywords.java;1;0.0;0.0;1.7777777777777781;0.0;9.0
src/main/java/net/sf/jabref/importer/fetcher/PreviewEntryFetcher.java;1;0.0;0.0;0.13888888888888887;0.0;6.0
src/main/java/net/sf/jabref/exporter/ExportComparator.java;1;0.0;0.0;0.56;0.0;5.0
src/main/java/net/sf/jabref/logic/groups/TreeNode.java;5;11.918367346938775;62.69387755102039;1058.8163265306123;0.0;7.0
src/main/java/net/sf/jabref/importer/PostOpenAction.java;1;0.0;0.0;0.0;0.0;3.0
src/main/java/net/sf/jabref/gui/groups/GroupSelector.java;15;46.57502362948961;489.54477788279763;23865.79525047259;14.376181474480198;92.0
src/main/java/net/sf/jabref/gui/openoffice/OOBibBase.java;13;15.863519143027169;77.4421741717914;4548.572505455267;0.0;71.0
src/main/java/net/sf/jabref/logic/formatter/casechanger/CaseKeeperList.java;1;0.0;0.109375;0.109375;0.0;8.0
src/main/java/net/sf/jabref/bst/VM.java;7;1.174375;1.444375;1946.5900000000001;4315.51;40.0
src/main/java/net/sf/jabref/model/entry/BibLatexEntryTypes.java;22;0.0;2008.140495867768;13703.611570247931;45562.67975206613;22.0
src/main/java/net/sf/jabref/gui/preftabs/TableColumnsTab.java;2;3.108024691358026;1.7775848765432105;296.08159722222194;60.0;72.0
src/main/java/net/sf/jabref/gui/keyboard/EmacsKeyBindings.java;1;0.0;6.913580246913582;71.4722222222222;0.8888888888888886;18.0
src/main/java/net/sf/jabref/gui/openoffice/OpenOfficePanel.java;18;50.43490275268362;223.3242640025508;15083.752789882028;0.0;97.0
src/main/java/net/sf/jabref/gui/journals/ManageJournalsPanel.java;1;2.870891003460208;3.261894463667819;145.42971453287214;0.0;68.0
src/main/java/net/sf/jabref/gui/plaintextimport/TextInputDialog.java;9;1.1467764060356649;4.109129705837528;3754.2472184118274;151.0123456790126;81.0
src/main/java/net/sf/jabref/logic/util/strings/HTMLUnicodeConversionMaps.java;1;0.09876543209876547;2.9876543209876534;56.91358024691356;0.0;9.0
src/main/java/net/sf/jabref/importer/fileformat/MedlineHandler.java;8;0.4418145956607494;0.44181459566074965;2227.788297172916;0.0;39.0
src/main/java/net/sf/jabref/gui/fieldeditors/FileListEditor.java;1;1.9648028514145688;4.490532412564044;232.54488750278438;91.95811984851885;67.0
src/main/java/net/sf/jabref/gui/openoffice/StyleSelectDialog.java;4;1.752033326720888;31.313231501686165;1486.9264034913704;308.286054354295;71.0
src/main/java/net/sf/jabref/gui/maintable/MainTableSelectionListener.java;2;0.0987654320987655;8.870903825636342;528.0740740740744;0.0;81.0
src/main/java/net/sf/jabref/gui/mergeentries/MergeEntries.java;4;6.31638888888889;90.18222222222221;1340.2141666666666;0.0;60.0
src/main/java/net/sf/jabref/importer/fileformat/PdfContentImporter.java;1;1.0710743801652889;2.9170247933884306;93.79702479338843;0.0;55.0
src/main/java/net/sf/jabref/gui/groups/GroupDialog.java;1;0.12109375;2.806396484375;74.031005859375;0.0;64.0
src/main/java/net/sf/jabref/gui/ContentSelectorDialog2.java;2;0.5464389837567678;0.45397750937109527;361.1278633902542;0.0;49.0
src/main/java/net/sf/jabref/gui/search/SearchResultsDialog.java;3;0.22383217993079607;0.6487889273356404;55.174740484429;430.19117647058823;68.0
src/main/java/net/sf/jabref/gui/EntryCustomizationDialog.java;2;0.0;19.64334027055153;423.8511966701354;0.0;62.0
src/main/java/net/sf/jabref/gui/StringDialog.java;2;0.31437269668322326;1.555199487261659;496.6502163114886;0.0;79.0
src/main/java/net/sf/jabref/importer/fetcher/GVKParser.java;12;2.340000000000003;424.11000000000007;6045.447500000003;37.24000000000004;20.0
src/main/java/net/sf/jabref/gui/entryeditor/FieldExtraComponents.java;9;2.963579604578564;85.32154006243499;3378.0478668054116;129.3527575442247;31.0
src/main/java/net/sf/jabref/gui/groups/GroupsTree.java;2;1.6204986149584488;12.76454293628809;322.12811634349026;0.0;38.0
src/main/java/net/sf/jabref/external/SynchronizeFileField.java;6;0.922839506172839;0.499807098765432;28.17110339506172;2564.598765432102;72.0
